HUC8,CatalogingUnitDescription,DataType,Source,SampleType,SampleDate,Layer,Latitude,Longitude,PDepth,Salzone,SampleVolume,Units,Station,TotalDepth,SampleTime
2060005,Choptank,PHYTP,MSU/PEARL,C,5/25/1993,BP,38.5807,-76.0587,12.7,M,15,Liter,ET5.2,13.2,11:30:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/25/1993,AP,38.99596,-76.35967,7,M,15,Liter,CB3.3C,25,14:55:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/25/1993,BP,38.99596,-76.35967,24.5,M,15,Liter,CB3.3C,25,14:55:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,5/25/1993,AP,39.21309,-76.52254,8,O,15,Liter,WT5.1,15.5,15:20:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,5/25/1993,BP,39.21309,-76.52254,15,M,15,Liter,WT5.1,15.5,15:20:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,5/26/1993,WC,39.34873,-76.17579,11.5,TF,15,Liter,CB2.2,12,8:20:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,5/26/1993,WC,39.54794,-76.08481,5.5,TF,15,Liter,CB1.1,6,11:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,6/2/1993,AP,38.42535,-76.60176,4,M,15,Liter,LE1.1,12,9:13:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,6/2/1993,BP,38.42535,-76.60176,11.5,M,15,Liter,LE1.1,12,9:13:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,6/2/1993,WC,38.58211,-76.68101,2,O,15,Liter,TF1.7,2.5,10:35:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,6/2/1993,WC,38.71012,-76.70146,9.5,TF,15,Liter,TF1.5,10,12:08:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,6/14/1993,AP,38.1576,-76.598,7,M,15,Liter,LE2.2,10.7,10:10:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,6/14/1993,BP,38.1576,-76.598,10.2,M,15,Liter,LE2.2,10.7,10:10:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,6/14/1993,WC,38.3525,-77.2051,9,TF,15,Liter,RET2.2,9.5,10:30:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,6/14/1993,AP,38.13705,-76.22787,8,M,15,Liter,CB5.2,31,10:57:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,6/14/1993,BP,38.13705,-76.22787,30.5,P,15,Liter,CB5.2,31,10:57:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,6/14/1993,AP,38.6082,-77.1739,6,TF,15,Liter,TF2.3,12.9,12:32:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,6/14/1993,BP,38.6082,-77.1739,12.4,TF,15,Liter,TF2.3,12.9,12:32:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,6/15/1993,AP,38.55505,-76.42794,8,M,15,Liter,CB4.3C,27,8:56:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,6/15/1993,BP,38.55505,-76.42794,26.5,M,15,Liter,CB4.3C,27,8:56:00
2060005,Choptank,PHYTP,MSU/PEARL,C,6/15/1993,AP,38.5807,-76.0587,4,M,15,Liter,ET5.2,11,9:10:00
2060005,Choptank,PHYTP,MSU/PEARL,C,6/15/1993,BP,38.5807,-76.0587,10.5,M,15,Liter,ET5.2,11,9:10:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/15/1993,AP,37.23653,-76.20799,3.5,M,15,Liter,CB6.4,10.4,9:30:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/15/1993,BP,37.23653,-76.20799,9.9,P,15,Liter,CB6.4,10.4,9:30:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,6/15/1993,AP,36.76987,-76.29605,3.3,ME,15,Liter,SBE5,10,10:40:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,6/15/1993,BP,36.76987,-76.29605,9.5,P,15,Liter,SBE5,10,10:40:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,6/15/1993,AP,36.8134,-76.2903,4.3,ME,15,Liter,SBE2,13,11:25:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,6/15/1993,BP,36.8134,-76.2903,12.5,P,15,Liter,SBE2,13,11:25:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/15/1993,AP,37.22875,-76.05383,5.9,M,15,Liter,CB7.3E,17.7,11:25:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/15/1993,BP,37.22875,-76.05383,17.2,P,15,Liter,CB7.3E,17.7,11:25:00
2060005,Choptank,PHYTP,MSU/PEARL,C,6/15/1993,WC,38.80645,-75.90971,5.8,TF,15,Liter,ET5.1,6.3,12:33:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/15/1993,AP,36.9957,-76.02048,4.6,P,15,Liter,CB7.4,13.9,13:35:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/15/1993,BP,36.9957,-76.02048,13.4,P,15,Liter,CB7.4,13.9,13:35:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,6/15/1993,AP,38.99596,-76.35967,10,M,15,Liter,CB3.3C,25,15:52:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,6/15/1993,BP,38.99596,-76.35967,24.5,M,15,Liter,CB3.3C,25,15:52:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/15/1993,AP,36.99681,-76.303,6.8,M,15,Liter,LE5.5,20.4,16:45:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/15/1993,BP,36.99681,-76.303,19.9,P,15,Liter,LE5.5,20.4,16:45:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,6/15/1993,AP,39.21309,-76.52254,8,M,15,Liter,WT5.1,16,16:45:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,6/15/1993,BP,39.21309,-76.52254,15.5,M,15,Liter,WT5.1,16,16:45:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,6/16/1993,WC,39.34873,-76.17579,12,O,15,Liter,CB2.2,12.5,8:22:00
2080106,Pamunkey,PHYTP,ODU/PEL,C,6/16/1993,AP,37.57999,-77.02128,2.2,FE,15,Liter,TF4.2,6.5,10:10:00
2080106,Pamunkey,PHYTP,ODU/PEL,C,6/16/1993,BP,37.57999,-77.02128,6,TF,15,Liter,TF4.2,6.5,10:10:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,6/16/1993,WC,39.54794,-76.08481,5.5,TF,15,Liter,CB1.1,6,11:16:00
2080107,York,PHYTP,ODU/PEL,C,6/16/1993,AP,37.50869,-76.78889,1.7,ME,15,Liter,RET4.3,5.2,11:55:00
2080107,York,PHYTP,ODU/PEL,C,6/16/1993,BP,37.50869,-76.78889,4.7,M,15,Liter,RET4.3,5.2,11:55:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,6/16/1993,AP,38.01847,-76.90928,2.2,FE,15,Liter,TF3.3,6.6,15:25:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,6/16/1993,BP,38.01847,-76.90928,6.1,TF,15,Liter,TF3.3,6.6,15:25:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,6/16/1993,AP,37.9173,-76.8222,1.9,O,15,Liter,RET3.1,5.7,16:16:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,6/16/1993,BP,37.9173,-76.8222,5.2,O,15,Liter,RET3.1,5.7,16:16:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,6/17/1993,AP,38.42535,-76.60176,8,M,15,Liter,LE1.1,12,9:22:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,6/17/1993,BP,38.42535,-76.60176,11.5,M,15,Liter,LE1.1,12,9:22:00
2080206,Lower James,PHYTP,ODU/PEL,C,6/17/1993,AP,37.31265,-77.23283,3,FE,15,Liter,TF5.5,9,10:45:00
2080206,Lower James,PHYTP,ODU/PEL,C,6/17/1993,BP,37.31265,-77.23283,8.5,TF,15,Liter,TF5.5,9,10:45:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,6/17/1993,WC,38.58211,-76.68101,1.5,OE,15,Liter,TF1.7,2,11:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,6/17/1993,WC,38.71012,-76.70146,10,FE,15,Liter,TF1.5,10.5,12:21:00
2080206,Lower James,PHYTP,ODU/PEL,C,6/17/1993,AP,37.20294,-76.78219,2.8,FE,15,Liter,RET5.2,8.5,12:38:00
2080206,Lower James,PHYTP,ODU/PEL,C,6/17/1993,BP,37.20294,-76.78219,8,TF,15,Liter,RET5.2,8.5,12:38:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/18/1993,AP,37.58847,-76.16216,4.3,M,15,Liter,CB6.1,13,10:23:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/18/1993,BP,37.58847,-76.16216,12.5,P,15,Liter,CB6.1,13,10:23:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/18/1993,AP,37.5968,-76.28467,3.3,ME,15,Liter,LE3.6,9.8,11:30:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,6/18/1993,BP,37.5968,-76.28467,9.3,M,15,Liter,LE3.6,9.8,11:30:00
2080107,York,PHYTP,ODU/PEL,C,6/18/1993,AP,37.24181,-76.38634,4.7,ME,15,Liter,WE4.2,14.1,13:08:00
2080107,York,PHYTP,ODU/PEL,C,6/18/1993,BP,37.24181,-76.38634,13.6,P,15,Liter,WE4.2,14.1,13:08:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,6/28/1993,WC,38.3525,-77.2051,8.5,O,15,Liter,RET2.2,9,9:40:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,6/28/1993,AP,38.1576,-76.598,5,M,15,Liter,LE2.2,10.7,10:00:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,6/28/1993,BP,38.1576,-76.598,10.2,M,15,Liter,LE2.2,10.7,10:00:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,6/28/1993,AP,38.13705,-76.22787,7,M,15,Liter,CB5.2,30,11:10:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,6/28/1993,BP,38.13705,-76.22787,29.5,P,15,Liter,CB5.2,30,11:10:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,6/28/1993,AP,38.6082,-77.1739,6,TF,15,Liter,TF2.3,12.1,11:54:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,6/28/1993,BP,38.6082,-77.1739,11.6,TF,15,Liter,TF2.3,12.1,11:54:00
2060005,Choptank,PHYTP,MSU/PEARL,C,6/29/1993,AP,38.5807,-76.0587,6,M,15,Liter,ET5.2,12.4,8:41:00
2060005,Choptank,PHYTP,MSU/PEARL,C,6/29/1993,BP,38.5807,-76.0587,11.9,M,15,Liter,ET5.2,12.4,8:41:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,6/29/1993,AP,38.55505,-76.42794,12,M,15,Liter,CB4.3C,27,8:42:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,6/29/1993,BP,38.55505,-76.42794,26.5,P,15,Liter,CB4.3C,27,8:42:00
2060005,Choptank,PHYTP,MSU/PEARL,C,6/29/1993,WC,38.80645,-75.90971,5.2,TF,15,Liter,ET5.1,5.7,10:30:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,6/29/1993,AP,39.21309,-76.52254,11,M,15,Liter,WT5.1,15.6,13:55:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,6/29/1993,BP,39.21309,-76.52254,15.1,M,15,Liter,WT5.1,15.6,13:55:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,6/29/1993,AP,38.99596,-76.35967,10,M,15,Liter,CB3.3C,25,15:40:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,6/29/1993,BP,38.99596,-76.35967,24.5,M,15,Liter,CB3.3C,25,15:40:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,6/30/1993,WC,39.34873,-76.17579,11.5,O,15,Liter,CB2.2,12,8:32:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,6/30/1993,WC,39.54794,-76.08481,6,TF,15,Liter,CB1.1,6.5,10:13:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,7/5/1993,AP,38.01847,-76.90928,2.2,FE,15,Liter,TF3.3,6.6,10:55:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,7/5/1993,BP,38.01847,-76.90928,6.1,TF,15,Liter,TF3.3,6.6,10:55:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,7/5/1993,AP,37.9173,-76.8222,1.9,OE,15,Liter,RET3.1,5.7,12:00:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,7/5/1993,BP,37.9173,-76.8222,5.2,O,15,Liter,RET3.1,5.7,12:00:00
2080106,Pamunkey,PHYTP,ODU/PEL,C,7/5/1993,AP,37.57999,-77.02128,2.2,FE,15,Liter,TF4.2,6.5,17:06:00
2080106,Pamunkey,PHYTP,ODU/PEL,C,7/5/1993,BP,37.57999,-77.02128,6,O,15,Liter,TF4.2,6.5,17:06:00
2080107,York,PHYTP,ODU/PEL,C,7/5/1993,AP,37.50869,-76.78889,1.7,ME,15,Liter,RET4.3,5.2,18:50:00
2080107,York,PHYTP,ODU/PEL,C,7/5/1993,BP,37.50869,-76.78889,4.7,M,15,Liter,RET4.3,5.2,18:50:00
2080206,Lower James,PHYTP,ODU/PEL,C,7/6/1993,AP,37.31265,-77.23283,3,FE,15,Liter,TF5.5,9,12:13:00
2080206,Lower James,PHYTP,ODU/PEL,C,7/6/1993,BP,37.31265,-77.23283,8.5,M,15,Liter,TF5.5,9,12:13:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,7/6/1993,AP,38.42535,-76.60176,5,M,15,Liter,LE1.1,12,12:57:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,7/6/1993,BP,38.42535,-76.60176,11.5,M,15,Liter,LE1.1,12,12:57:00
2080206,Lower James,PHYTP,ODU/PEL,C,7/6/1993,AP,37.20294,-76.78219,2.8,OE,15,Liter,RET5.2,8.5,14:00:00
2080206,Lower James,PHYTP,ODU/PEL,C,7/6/1993,BP,37.20294,-76.78219,8,O,15,Liter,RET5.2,8.5,14:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,7/6/1993,WC,38.58211,-76.68101,1.5,O,15,Liter,TF1.7,2,14:31:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,7/6/1993,WC,38.71012,-76.70146,9,TF,15,Liter,TF1.5,9.5,15:58:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,7/12/1993,AP,36.9957,-76.02048,4.6,P,15,Liter,CB7.4,13.9,9:46:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,7/12/1993,BP,36.9957,-76.02048,13.4,P,15,Liter,CB7.4,13.9,9:46:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,7/12/1993,WC,38.3525,-77.2051,9.1,O,15,Liter,RET2.2,9.6,9:55:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,7/12/1993,AP,38.1576,-76.598,5,M,15,Liter,LE2.2,13.4,10:40:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,7/12/1993,BP,38.1576,-76.598,12.9,M,15,Liter,LE2.2,13.4,10:40:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,7/12/1993,AP,38.13705,-76.22787,6,M,15,Liter,CB5.2,30,11:18:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,7/12/1993,BP,38.13705,-76.22787,29.5,P,15,Liter,CB5.2,30,11:18:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,7/12/1993,AP,38.6082,-77.1739,6,TF,15,Liter,TF2.3,12.7,12:35:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,7/12/1993,BP,38.6082,-77.1739,12.2,TF,15,Liter,TF2.3,12.7,12:35:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,7/12/1993,AP,37.23653,-76.20799,3.5,M,15,Liter,CB6.4,10.4,14:31:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,7/12/1993,BP,37.23653,-76.20799,9.9,P,15,Liter,CB6.4,10.4,14:31:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,7/12/1993,AP,37.22875,-76.05383,5.9,P,15,Liter,CB7.3E,17.7,16:05:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,7/12/1993,BP,37.22875,-76.05383,17.2,P,15,Liter,CB7.3E,17.7,16:05:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,7/12/1993,AP,36.99681,-76.303,6.8,P,15,Liter,LE5.5,20.4,17:55:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,7/12/1993,BP,36.99681,-76.303,19.9,P,15,Liter,LE5.5,20.4,17:55:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,7/13/1993,AP,39.21309,-76.52254,4,M,15,Liter,WT5.1,15.5,7:36:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,7/13/1993,BP,39.21309,-76.52254,15,M,15,Liter,WT5.1,15.5,7:36:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,7/13/1993,AP,38.55505,-76.42794,8,M,15,Liter,CB4.3C,26,8:15:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,7/13/1993,BP,38.55505,-76.42794,25.5,P,15,Liter,CB4.3C,26,8:15:00
2060005,Choptank,PHYTP,MSU/PEARL,C,7/13/1993,WC,38.80645,-75.90971,6.6,O,15,Liter,ET5.1,7.1,10:55:00
2060005,Choptank,PHYTP,MSU/PEARL,C,7/13/1993,AP,38.5807,-76.0587,6,M,15,Liter,ET5.2,13.2,14:10:00
2060005,Choptank,PHYTP,MSU/PEARL,C,7/13/1993,BP,38.5807,-76.0587,12.7,M,15,Liter,ET5.2,13.2,14:10:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,7/13/1993,AP,38.99596,-76.35967,5,M,15,Liter,CB3.3C,28,14:40:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,7/13/1993,BP,38.99596,-76.35967,27.5,M,15,Liter,CB3.3C,28,14:40:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,7/14/1993,WC,39.34873,-76.17579,11.5,O,15,Liter,CB2.2,12,8:28:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,7/14/1993,WC,39.54794,-76.08481,5.5,TF,15,Liter,CB1.1,6,10:43:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,7/14/1993,AP,36.76987,-76.29605,3.3,P,15,Liter,SBE5,10,12:27:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,7/14/1993,BP,36.76987,-76.29605,9.5,P,15,Liter,SBE5,10,12:27:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,7/14/1993,AP,36.8134,-76.2903,4.3,P,15,Liter,SBE2,13,13:26:00
2080208,Hampton Roads,PHYTP,ODU/PEL,C,7/14/1993,BP,36.8134,-76.2903,12.5,P,15,Liter,SBE2,13,13:26:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,7/15/1993,AP,37.58847,-76.16216,4.3,M,15,Liter,CB6.1,13,9:51:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,7/15/1993,BP,37.58847,-76.16216,12.5,P,15,Liter,CB6.1,13,9:51:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,7/15/1993,AP,37.5968,-76.28467,3.3,ME,15,Liter,LE3.6,9.8,10:20:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,7/15/1993,BP,37.5968,-76.28467,9.3,M,15,Liter,LE3.6,9.8,10:20:00
2080107,York,PHYTP,ODU/PEL,C,7/15/1993,AP,37.24181,-76.38634,4.7,PE,15,Liter,WE4.2,14.1,14:01:00
2080107,York,PHYTP,ODU/PEL,C,7/15/1993,BP,37.24181,-76.38634,13.6,P,15,Liter,WE4.2,14.1,14:01:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,7/19/1993,AP,38.42535,-76.60176,8,M,20,Liter,LE1.1,12,10:43:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,7/19/1993,BP,38.42535,-76.60176,11.5,M,20,Liter,LE1.1,12,10:43:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,7/19/1993,WC,38.58211,-76.68101,1.5,M,15,Liter,TF1.7,2,12:00:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,7/19/1993,WC,38.71012,-76.70146,10,TF,25,Liter,TF1.5,10.5,13:18:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,7/26/1993,WC,38.3525,-77.2051,9,O,15,Liter,RET2.2,9.5,9:05:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,7/26/1993,AP,38.1576,-76.598,9,M,15,Liter,LE2.2,11,10:25:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,7/26/1993,BP,38.1576,-76.598,10.5,M,15,Liter,LE2.2,11,10:25:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,7/26/1993,AP,38.6082,-77.1739,5,TF,15,Liter,TF2.3,12.7,11:18:00
2070010,Middle Potomac-Anacostia-Occoquan,PHYTP,MSU/PEARL,C,7/26/1993,BP,38.6082,-77.1739,12.2,TF,15,Liter,TF2.3,12.7,11:18:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,7/26/1993,AP,38.13705,-76.22787,11,M,15,Liter,CB5.2,30,13:40:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,7/26/1993,BP,38.13705,-76.22787,29.5,P,15,Liter,CB5.2,30,13:40:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,7/27/1993,AP,38.55505,-76.42794,12,M,15,Liter,CB4.3C,27,8:33:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,7/27/1993,BP,38.55505,-76.42794,26.5,P,15,Liter,CB4.3C,27,8:33:00
2060005,Choptank,PHYTP,MSU/PEARL,C,7/27/1993,AP,38.5807,-76.0587,5,M,15,Liter,ET5.2,10.9,8:55:00
2060005,Choptank,PHYTP,MSU/PEARL,C,7/27/1993,BP,38.5807,-76.0587,10.4,M,15,Liter,ET5.2,10.9,8:55:00
2060005,Choptank,PHYTP,MSU/PEARL,C,7/27/1993,WC,38.80645,-75.90971,6.9,O,15,Liter,ET5.1,7.4,10:35:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,7/27/1993,AP,39.21309,-76.52254,11,M,15,Liter,WT5.1,13.2,13:25:00
2060003,Gunpowder-Patapsco,PHYTP,MSU/PEARL,C,7/27/1993,BP,39.21309,-76.52254,12.7,M,15,Liter,WT5.1,13.2,13:25:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,7/27/1993,AP,38.99596,-76.35967,13,M,15,Liter,CB3.3C,24,13:43:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,7/27/1993,BP,38.99596,-76.35967,23.5,M,15,Liter,CB3.3C,24,13:43:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,7/28/1993,WC,39.34873,-76.17579,11.5,O,15,Liter,CB2.2,12,8:50:00
2050306,Lower Susquehanna,PHYTP,MSU/PEARL,C,7/28/1993,WC,39.54794,-76.08481,3.5,TF,15,Liter,CB1.1,4,10:45:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,8/2/1993,AP,38.42535,-76.60176,5,M,15,Liter,LE1.1,12,10:03:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,8/2/1993,BP,38.42535,-76.60176,11.5,M,15,Liter,LE1.1,12,10:03:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,8/2/1993,WC,38.58211,-76.68101,1.5,M,15,Liter,TF1.7,2,11:31:00
2060006,Patuxent,PHYTP,MSU/PEARL,C,8/2/1993,WC,38.71012,-76.70146,8.5,O,15,Liter,TF1.5,9,13:00:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,8/3/1993,AP,38.01847,-76.90928,2.2,O,15,Liter,TF3.3,6.6,9:33:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,8/3/1993,BP,38.01847,-76.90928,6.1,O,15,Liter,TF3.3,6.6,9:33:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,8/3/1993,AP,37.9173,-76.8222,1.9,M,15,Liter,RET3.1,5.7,10:35:00
2080104,Lower Rappahannock,PHYTP,ODU/PEL,C,8/3/1993,BP,37.9173,-76.8222,5.2,M,15,Liter,RET3.1,5.7,10:35:00
2080106,Pamunkey,PHYTP,ODU/PEL,C,8/3/1993,AP,37.57999,-77.02128,2.2,FE,15,Liter,TF4.2,6.5,14:15:00
2080106,Pamunkey,PHYTP,ODU/PEL,C,8/3/1993,BP,37.57999,-77.02128,6,O,15,Liter,TF4.2,6.5,14:15:00
2080107,York,PHYTP,ODU/PEL,C,8/3/1993,AP,37.50869,-76.78889,1.7,ME,15,Liter,RET4.3,5.2,15:40:00
2080107,York,PHYTP,ODU/PEL,C,8/3/1993,BP,37.50869,-76.78889,4.7,M,15,Liter,RET4.3,5.2,15:40:00
2080206,Lower James,PHYTP,ODU/PEL,C,8/5/1993,AP,37.31265,-77.23283,3,FE,15,Liter,TF5.5,9,9:25:00
2080206,Lower James,PHYTP,ODU/PEL,C,8/5/1993,BP,37.31265,-77.23283,8.5,M,15,Liter,TF5.5,9,9:25:00
2080206,Lower James,PHYTP,ODU/PEL,C,8/5/1993,AP,37.20294,-76.78219,2.8,OE,15,Liter,RET5.2,8.5,10:55:00
2080206,Lower James,PHYTP,ODU/PEL,C,8/5/1993,BP,37.20294,-76.78219,8,O,15,Liter,RET5.2,8.5,10:55:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,8/9/1993,AP,38.1576,-76.598,6,M,15,Liter,LE2.2,11.5,11:05:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,8/9/1993,BP,38.1576,-76.598,11,M,15,Liter,LE2.2,11.5,11:05:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,8/9/1993,AP,38.13705,-76.22787,11,M,15,Liter,CB5.2,30,11:16:00
2060001,Upper Chesapeake Bay,PHYTP,MSU/PEARL,C,8/9/1993,BP,38.13705,-76.22787,29.5,P,15,Liter,CB5.2,30,11:16:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,8/9/1993,AP,37.22875,-76.05383,5.9,P,15,Liter,CB7.3E,17.7,11:29:00
2080101,Lower Chesapeake Bay,PHYTP,ODU/PEL,C,8/9/1993,BP,37.22875,-76.05383,17.2,P,15,Liter,CB7.3E,17.7,11:29:00
2070011,Lower Potomac,PHYTP,MSU/PEARL,C,8/9/1993,WC,38.3525,-77.2051,8.5,M,15,Liter,RET2.2,9,11:43:00
