station,date,layer,salzone_cedr,salzone_calc,salzone_johnson,salzone_diff,salinity,salinity_johnson,sal_diff
cb6.1,2001-05-08,ap,m,m,m,FALSE,16.4033333333333,16.4,0.00333333333333385
le1.1,2001-05-11,ap,m,m,m,FALSE,11.6733333333333,11.67,0.00333333333333385
le3.6,2001-07-09,ap,m,m,m,FALSE,17.4433333333333,17.44,0.00333333333333385
cb6.4,2001-07-12,ap,p,p,p,FALSE,20.4966666666667,20.5,-0.00333333333333385
le2.2,2001-08-13,ap,m,m,m,FALSE,11.3333333333333,11.33,0.00333333333333385
cb6.4,2001-08-13,ap,p,p,p,FALSE,22.5533333333333,22.55,0.00333333333333385
le3.6,2001-08-14,ap,p,p,p,FALSE,18.2233333333333,18.22,0.00333333333333385
le2.2,2001-08-27,ap,m,m,m,FALSE,13.7366666666667,13.74,-0.00333333333333385
cb5.2,2001-08-27,ap,m,m,m,FALSE,15.9966666666667,16,-0.00333333333333385
le3.6,2001-09-18,ap,m,p,p,FALSE,18.9966666666667,19,-0.00333333333333385
le2.2,2002-04-08,ap,m,m,m,FALSE,17.8733333333333,17.87,0.00333333333333385
et5.2,2002-04-09,ap,m,m,m,FALSE,14.9766666666667,14.98,-0.00333333333333385
cb5.2,2002-05-06,ap,m,m,m,FALSE,15.6266666666667,15.63,-0.00333333333333385
le2.2,2002-07-15,ap,m,m,m,FALSE,13.5166666666667,13.52,-0.00333333333333385
cb5.2,2002-07-15,ap,m,m,m,FALSE,14.9933333333333,14.99,0.00333333333333385
cb7.3e,2002-07-15,ap,p,p,p,FALSE,27.9266666666667,27.93,-0.00333333333333385
et5.2,2002-07-16,ap,m,m,m,FALSE,11.8233333333333,11.82,0.00333333333333385
et5.2,2002-07-30,ap,m,m,m,FALSE,11.7833333333333,11.78,0.00333333333333385
le3.6,2002-08-14,ap,p,p,p,FALSE,20.1366666666667,20.14,-0.00333333333333385
cb2.2,2002-08-14,wc,m,m,m,FALSE,5.81333333333333,5.81,0.00333333333333385
cb6.4,2002-08-14,ap,p,p,p,FALSE,26.4333333333333,26.43,0.00333333333333385
sbe5,2002-08-20,ap,p,p,p,FALSE,23.7066666666667,23.71,-0.00333333333333385
et5.2,2002-08-27,ap,m,m,m,FALSE,13.6266666666667,13.63,-0.00333333333333385
tf1.7,2002-09-09,wc,m,m,m,FALSE,8.22666666666667,8.23,-0.00333333333333385
cb7.3e,2002-09-19,ap,p,p,p,FALSE,27.1866666666667,27.19,-0.00333333333333385
cb6.4,2002-09-19,ap,p,p,p,FALSE,24.9633333333333,24.96,0.00333333333333385
cb6.4,2003-05-07,ap,m,m,m,FALSE,16.9666666666667,16.97,-0.00333333333333385
le5.5-w,2003-05-07,ap,m,m,m,FALSE,16.4166666666667,16.42,-0.00333333333333385
le1.1,2003-05-15,ap,m,m,m,FALSE,8.37666666666667,8.38,-0.00333333333333385
cb6.1,2003-07-07,ap,m,m,m,FALSE,10.8566666666667,10.86,-0.00333333333333385
le5.5-w,2003-07-09,ap,m,m,m,FALSE,16.7433333333333,16.74,0.00333333333333385
le2.2,2003-07-21,ap,m,m,m,FALSE,8.62333333333333,8.62,0.00333333333333385
cb5.2,2003-07-21,ap,m,m,m,FALSE,11.6366666666667,11.64,-0.00333333333333385
le5.5-w,2003-08-04,ap,p,p,p,FALSE,20.9066666666667,20.91,-0.00333333333333385
le2.2,2003-09-15,ap,m,m,m,FALSE,9.68333333333333,9.68,0.00333333333333385
cb4.3c,2003-09-16,ap,m,m,m,FALSE,11.6766666666667,11.68,-0.00333333333333385
le5.5-w,2003-09-24,ap,m,m,m,FALSE,11.6133333333333,11.61,0.00333333333333385
le5.5-w,2004-04-14,ap,p,p,p,FALSE,19.0466666666667,19.05,-0.00333333333333385
cb5.2,2004-04-26,ap,m,m,m,FALSE,11.6766666666667,11.68,-0.00333333333333385
we4.2,2004-05-12,ap,p,m,m,FALSE,16.8166666666667,16.82,-0.00333333333333385
we4.2,2004-07-08,ap,p,p,p,FALSE,18.0833333333333,18.08,0.00333333333333385
le1.1,2004-07-15,ap,m,m,m,FALSE,10.0433333333333,10.04,0.00333333333333385
we4.2,2004-08-12,ap,m,m,m,FALSE,17.6933333333333,17.69,0.00333333333333385
le5.5-w,2004-09-09,ap,m,m,m,FALSE,14.2033333333333,14.2,0.00333333333333385
le1.1,2004-09-16,ap,m,m,m,FALSE,9.97666666666667,9.98,-0.00333333333333385
le5.5-w,2005-03-15,ap,m,m,m,FALSE,17.9533333333333,17.95,0.00333333333333385
cb7.4,2005-03-16,ap,p,p,p,FALSE,24.2533333333333,24.25,0.00333333333333385
cb6.1,2005-05-09,ap,m,m,m,FALSE,14.0566666666667,14.06,-0.00333333333333385
sbe5,2005-07-06,ap,p,m,m,FALSE,17.2033333333333,17.2,0.00333333333333385
cb5.2,2005-08-23,ap,m,m,m,FALSE,14.8433333333333,14.84,0.00333333333333385
et5.2,2005-09-13,ap,m,m,m,FALSE,11.3533333333333,11.35,0.00333333333333385
we4.2,2005-09-20,ap,p,p,p,FALSE,20.9566666666667,20.96,-0.00333333333333385
cb7.3e,2006-03-06,ap,p,p,p,FALSE,20.2766666666667,20.28,-0.00333333333333385
le5.5-w,2006-04-07,ap,p,p,p,FALSE,20.3166666666667,20.32,-0.00333333333333385
et5.2,2006-05-23,ap,,m,m,FALSE,10.6833333333333,10.68,0.00333333333333385
cb6.1,2006-05-23,ap,m,m,m,FALSE,16.8166666666667,16.82,-0.00333333333333385
le5.5-w,2006-05-25,ap,p,p,p,FALSE,20.9533333333333,20.95,0.00333333333333385
cb6.1,2006-07-10,ap,p,m,m,FALSE,16.2866666666667,16.29,-0.00333333333333385
cb6.4,2006-07-12,ap,p,p,p,FALSE,21.1133333333333,21.11,0.00333333333333385
cb5.2,2006-07-25,ap,,m,m,FALSE,12.7533333333333,12.75,0.00333333333333385
le5.5-w,2006-07-26,ap,p,p,p,FALSE,23.8833333333333,23.88,0.00333333333333385
cb6.1,2006-08-14,ap,p,m,m,FALSE,16.3166666666667,16.32,-0.00333333333333385
cb4.3c,2006-08-15,ap,,m,m,FALSE,12.2933333333333,12.29,0.00333333333333385
et5.2,2006-08-15,ap,,m,m,FALSE,8.87666666666667,8.88,-0.00333333333333385
le5.5-w,2006-08-17,ap,p,p,p,FALSE,22.2966666666667,22.3,-0.00333333333333385
et5.2,2006-08-29,ap,,m,m,FALSE,10.2933333333333,10.29,0.00333333333333385
we4.2,2006-08-30,ap,p,p,p,FALSE,22.4266666666667,22.43,-0.00333333333333385
et5.2,2006-09-19,ap,,m,m,FALSE,10.9866666666667,10.99,-0.00333333333333385
sbe5,2007-04-18,ap,m,m,m,FALSE,14.6266666666667,14.63,-0.00333333333333385
le5.5-w,2007-04-19,ap,m,m,m,FALSE,16.6566666666667,16.66,-0.00333333333333385
le5.5-w,2007-05-12,ap,m,m,m,FALSE,15.5233333333333,15.52,0.00333333333333385
et5.2,2007-07-10,ap,,m,m,FALSE,9.54666666666667,9.55,-0.00333333333333385
cb3.3c,2007-08-07,ap,,m,m,FALSE,13.2066666666667,13.21,-0.00333333333333385
le5.5-w,2007-08-08,ap,p,p,p,FALSE,22.1766666666667,22.18,-0.00333333333333385
le3.6,2007-09-21,ap,m,p,p,FALSE,19.5633333333333,19.56,0.00333333333333385
cb5.2,2008-03-18,ap,,m,m,FALSE,8.47666666666667,8.48,-0.00333333333333385
le5.5-w,2008-04-01,ap,p,p,p,FALSE,19.4566666666667,19.46,-0.00333333333333385
tf1.7,2008-04-07,wc,,o,o,FALSE,4.14666666666667,4.15,-0.00333333333333385
cb4.3c,2008-04-15,ap,,m,m,FALSE,7.60333333333333,7.6,0.00333333333333385
le3.6,2008-04-18,ap,m,m,m,FALSE,12.6066666666667,12.61,-0.00333333333333385
et5.2,2008-04-29,ap,,m,m,FALSE,8.66333333333333,8.66,0.00333333333333385
le5.5-w,2008-05-16,ap,m,m,m,FALSE,15.0933333333333,15.09,0.00333333333333385
wt6.1,2008-05-19,ap,,o,o,FALSE,4.60333333333333,4.6,0.00333333333333385
et5.2,2008-05-28,ap,,m,m,FALSE,6.77333333333333,6.77,0.00333333333333385
cb7.3e,2008-07-07,ap,p,p,p,FALSE,23.3766666666667,23.38,-0.00333333333333385
sbe5,2008-08-05,ap,p,p,p,FALSE,21.2266666666667,21.23,-0.00333333333333385
tf1.7,2008-08-18,wc,,m,m,FALSE,5.77666666666667,5.78,-0.00333333333333385
wt8.1,2008-09-18,ap,,m,m,FALSE,11.8266666666667,11.83,-0.00333333333333385
le1.1,2009-03-10,ap,,m,m,FALSE,13.7266666666667,13.73,-0.00333333333333385
et5.2,2009-03-17,ap,,m,m,FALSE,11.9566666666667,11.96,-0.00333333333333385
cb6.1,2009-03-18,ap,p,m,m,FALSE,17.4266666666667,17.43,-0.00333333333333385
cb6.4,2009-04-13,ap,p,p,p,FALSE,21.4233333333333,21.42,0.00333333333333385
et5.2,2009-04-14,ap,,m,m,FALSE,11.2566666666667,11.26,-0.00333333333333385
et5.2,2009-04-28,ap,,m,m,FALSE,11.5733333333333,11.57,0.00333333333333385
cb6.1,2009-05-12,ap,m,m,m,FALSE,16.1666666666667,16.17,-0.00333333333333385
wt5.1,2009-07-14,ap,,m,m,FALSE,8.59666666666667,8.6,-0.00333333333333385
cb6.4,2009-08-12,ap,,p,p,FALSE,22.2666666666667,22.27,-0.00333333333333385
le5.5-w,2009-09-16,ap,,p,p,FALSE,21.2966666666667,21.3,-0.00333333333333385
le3.6,2010-04-15,ap,m,m,m,FALSE,12.1666666666667,12.17,-0.00333333333333385
cb4.3c,2010-05-11,ap,,m,m,FALSE,10.5933333333333,10.59,0.00333333333333385
sbe5,2010-05-12,ap,,p,p,FALSE,18.8333333333333,18.83,0.00333333333333385
wt8.1,2010-05-13,ap,,m,m,FALSE,7.30333333333333,7.3,0.00333333333333385
cb6.4,2010-05-14,ap,m,m,m,FALSE,17.1366666666667,17.14,-0.00333333333333385
cb6.4,2010-07-14,ap,p,p,p,FALSE,22.6866666666667,22.69,-0.00333333333333385
cb5.2,2010-08-02,ap,,m,m,FALSE,15.7566666666667,15.76,-0.00333333333333385
we4.2,2010-08-03,ap,p,p,p,FALSE,22.3566666666667,22.36,-0.00333333333333385
le3.6,2010-09-22,ap,p,p,p,FALSE,19.5466666666667,19.55,-0.00333333333333385
et5.1,1985-07-22,ap,o,o,o,FALSE,3.40666666666667,3.41,-0.00333333333333341
et5.1,1985-08-08,ap,o,o,o,FALSE,3.15666666666667,3.16,-0.00333333333333341
et5.1,1985-09-11,ap,o,o,o,FALSE,3.39666666666667,3.4,-0.00333333333333341
et5.1,1987-07-07,ap,o,o,o,FALSE,1.68333333333333,1.68,0.00333333333333341
et5.1,1988-07-19,ap,o,o,o,FALSE,2.44333333333333,2.44,0.00333333333333341
ret2.2,1989-04-17,ap,o,o,o,FALSE,3.85666666666667,3.86,-0.00333333333333341
ret2.2,1989-09-25,wc,o,o,o,FALSE,1.18666666666667,1.19,-0.00333333333333341
tf1.7,1990-08-08,wc,o,o,o,FALSE,1.54666666666667,1.55,-0.00333333333333341
tf1.7,1991-04-15,wc,o,o,o,FALSE,2.61666666666667,2.62,-0.00333333333333341
tf1.7,1991-05-28,wc,o,o,o,FALSE,3.23666666666667,3.24,-0.00333333333333341
tf1.7,1992-03-09,wc,o,o,o,FALSE,3.94666666666667,3.95,-0.00333333333333341
et5.1,1992-07-07,wc,o,o,o,FALSE,1.99666666666667,2,-0.00333333333333341
cb4.3c,1994-04-19,ap,o,o,o,FALSE,2.64666666666667,2.65,-0.00333333333333341
le2.2,1994-05-24,ap,o,o,o,FALSE,3.74666666666667,3.75,-0.00333333333333341
ret2.2,1995-05-08,wc,o,o,o,FALSE,3.40666666666667,3.41,-0.00333333333333341
tf1.7,1997-04-22,wc,o,o,o,FALSE,1.52666666666667,1.53,-0.00333333333333341
tf1.7,1998-07-13,wc,o,o,o,FALSE,2.98666666666667,2.99,-0.00333333333333341
tf1.7,2001-04-11,wc,o,o,o,FALSE,2.98333333333333,2.98,0.00333333333333341
tf1.7,2001-04-26,wc,o,o,o,FALSE,3.31666666666667,3.32,-0.00333333333333341
tf1.7,2001-05-24,wc,o,o,o,FALSE,1.99666666666667,2,-0.00333333333333341
cb2.2,2002-07-31,wc,o,o,o,FALSE,3.89333333333333,3.89,0.00333333333333341
tf2.3,2002-09-16,ap,o,o,o,FALSE,0.546666666666667,0.55,-0.00333333333333341
wt5.1,2005-04-19,ap,o,o,o,FALSE,2.47666666666667,2.48,-0.00333333333333341
wt6.1,2007-05-10,ap,,o,o,FALSE,3.74333333333333,3.74,0.00333333333333341
tf1.7,2008-04-21,wc,,o,o,FALSE,3.35666666666667,3.36,-0.00333333333333341
tf1.7,2008-05-05,wc,,o,o,FALSE,1.17333333333333,1.17,0.00333333333333341
tf1.7,2008-07-02,wc,,o,o,FALSE,2.79666666666667,2.8,-0.00333333333333341
tf1.7,2010-03-22,wc,,o,o,FALSE,2.75333333333333,2.75,0.00333333333333341
tf1.7,2010-05-17,wc,,o,o,FALSE,3.32333333333333,3.32,0.00333333333333341
ret2.2,1996-07-22,wc,f,f,f,FALSE,0.183333333333333,0.18,0.00333333333333336
tf2.3,2002-07-29,ap,f,f,f,FALSE,0.243333333333333,0.24,0.00333333333333336
tf2.3,2002-08-12,ap,f,f,f,FALSE,0.363333333333333,0.36,0.00333333333333336
tf2.3,2007-09-17,ap,,f,f,FALSE,0.226666666666667,0.23,-0.00333333333333336
tf2.3,1999-07-19,ap,f,f,f,FALSE,0.123333333333333,0.12,0.00333333333333334
et5.1,1987-05-05,ap,f,f,f,FALSE,0.0166666666666667,0.02,-0.00333333333333333
et5.1,1990-07-31,wc,f,f,f,FALSE,0.0433333333333333,0.04,0.00333333333333333
et5.1,1990-08-14,wc,f,f,f,FALSE,0.0133333333333333,0.01,0.00333333333333333
cb1.1,1991-08-07,wc,f,f,f,FALSE,0.0166666666666667,0.02,-0.00333333333333333
tf1.7,1996-08-19,wc,f,f,f,FALSE,0.0333333333333333,0.03,0.00333333333333333
cb2.2,2003-04-23,wc,f,f,f,FALSE,0.133333333333333,0.13,0.00333333333333333
tf1.5,2008-09-15,wc,,f,f,FALSE,0.0866666666666667,0.09,-0.00333333333333333
tf1.5,2009-08-03,wc,,f,f,FALSE,0.113333333333333,0.11,0.00333333333333333
tf1.5,2009-09-10,wc,,f,f,FALSE,0.156666666666667,0.16,-0.00333333333333333
ret4.1,1986-03-27,ap,o,o,o,FALSE,0.723333333333333,0.72,0.0033333333333333
ret2.2,1990-04-16,wc,o,f,f,FALSE,0.486666666666667,0.49,-0.0033333333333333
ret2.2,1991-04-08,wc,f,f,f,FALSE,0.356666666666667,0.36,-0.0033333333333333
et5.1,1991-07-23,wc,o,o,o,FALSE,0.986666666666667,0.99,-0.0033333333333333
tf2.3,1991-09-16,ap,f,f,f,FALSE,0.296666666666667,0.3,-0.0033333333333333
tf2.3,1999-08-02,ap,o,o,o,FALSE,0.663333333333333,0.66,0.0033333333333333
tf2.3,2002-03-11,ap,o,o,o,FALSE,0.813333333333333,0.81,0.0033333333333333
tf2.3,2002-08-26,ap,o,o,o,FALSE,0.876666666666667,0.88,-0.0033333333333333
tf1.7,2008-03-10,wc,,o,o,FALSE,0.783333333333333,0.78,0.0033333333333333
et5.1,1987-07-21,ap,o,o,o,FALSE,1.91666666666667,1.92,-0.00333333333333319
tf2.3,1999-08-16,ap,o,o,o,FALSE,1.00666666666667,1.01,-0.00333333333333319
tf1.7,2000-04-04,wc,o,o,o,FALSE,1.80333333333333,1.8,0.00333333333333319
et5.1,1986-08-12,ap,o,o,o,FALSE,3.14666666666667,3.15,-0.00333333333333297
et5.1,1986-09-09,ap,o,o,o,FALSE,4.41666666666667,4.42,-0.00333333333333297
wt5.1,1987-04-21,ap,o,o,o,FALSE,3.91333333333333,3.91,0.00333333333333297
wt5.1,1987-07-07,ap,m,m,m,FALSE,7.87333333333333,7.87,0.00333333333333297
et5.1,1987-09-02,ap,o,o,o,FALSE,4.69333333333333,4.69,0.00333333333333297
cb2.2,1987-09-03,ap,m,m,m,FALSE,6.65666666666667,6.66,-0.00333333333333297
ret2.2,1988-08-08,ap,o,o,o,FALSE,4.42666666666667,4.43,-0.00333333333333297
ret2.2,1988-08-22,ap,o,o,o,FALSE,4.50333333333333,4.5,0.00333333333333297
tf1.7,1988-08-29,ap,m,m,m,FALSE,7.78333333333333,7.78,0.00333333333333297
ret2.2,1988-09-19,ap,o,o,o,FALSE,4.50666666666667,4.51,-0.00333333333333297
et5.2,1990-07-17,ap,m,m,m,FALSE,7.78666666666667,7.79,-0.00333333333333297
tf1.7,1991-03-18,wc,o,o,o,FALSE,3.45333333333333,3.45,0.00333333333333297
tf1.7,1991-07-15,wc,m,m,m,FALSE,5.73666666666667,5.74,-0.00333333333333297
tf1.7,1991-07-29,wc,m,m,m,FALSE,7.67666666666667,7.68,-0.00333333333333297
cb3.3c,1993-05-25,ap,m,m,m,FALSE,5.29666666666667,5.3,-0.00333333333333297
et5.2,1994-07-12,ap,m,m,m,FALSE,6.37666666666667,6.38,-0.00333333333333297
wt5.1,1994-07-12,ap,o,o,o,FALSE,4.83333333333333,4.83,0.00333333333333297
et5.2,1994-08-30,ap,m,m,m,FALSE,7.03333333333333,7.03,0.00333333333333297
cb2.2,1994-09-28,wc,m,m,m,FALSE,5.03666666666667,5.04,-0.00333333333333297
ret2.2,1995-08-21,wc,o,o,o,FALSE,3.83666666666667,3.84,-0.00333333333333297
wt5.1,1996-05-14,ap,o,o,o,FALSE,2.83666666666667,2.84,-0.00333333333333297
le1.1,1996-08-01,ap,m,m,m,FALSE,7.74666666666667,7.75,-0.00333333333333297
le2.2,1996-08-26,ap,m,m,m,FALSE,6.24333333333333,6.24,0.00333333333333297
le2.2,1997-03-03,ap,m,m,m,FALSE,6.37333333333333,6.37,0.00333333333333297
le1.1,1997-04-08,ap,m,m,m,FALSE,6.78333333333333,6.78,0.00333333333333297
et5.2,1997-07-15,ap,m,m,m,FALSE,7.95333333333333,7.95,0.00333333333333297
le1.1,1998-04-27,ap,m,m,m,FALSE,5.91333333333333,5.91,0.00333333333333297
et5.2,1998-07-21,ap,m,m,m,FALSE,7.04333333333333,7.04,0.00333333333333297
et5.2,1999-09-22,ap,m,m,m,FALSE,7.69333333333333,7.69,0.00333333333333297
et5.2,2000-04-11,ap,m,m,m,FALSE,7.38666666666667,7.39,-0.00333333333333297
wt5.1,2001-04-17,ap,m,m,m,FALSE,6.62666666666667,6.63,-0.00333333333333297
le1.1,2003-04-17,ap,m,m,m,FALSE,7.24333333333333,7.24,0.00333333333333297
le2.2,2003-05-19,ap,m,m,m,FALSE,6.76666666666667,6.77,-0.00333333333333297
et5.2,2003-08-05,ap,m,m,m,FALSE,6.58666666666667,6.59,-0.00333333333333297
wt5.1,2004-09-21,ap,o,o,o,FALSE,2.27666666666667,2.28,-0.00333333333333297
wt5.1,2005-05-11,ap,m,m,m,FALSE,6.04333333333333,6.04,0.00333333333333297
wt5.1,2007-03-13,ap,,o,o,FALSE,4.96666666666667,4.97,-0.00333333333333297
et5.2,2007-04-10,ap,,m,m,FALSE,7.84666666666667,7.85,-0.00333333333333297
cb3.3c,2007-05-09,ap,,m,m,FALSE,5.71666666666667,5.72,-0.00333333333333297
wt5.1,2009-04-28,ap,,m,m,FALSE,7.78333333333333,7.78,0.00333333333333297
cb3.3c,2009-05-12,ap,,m,m,FALSE,7.75666666666667,7.76,-0.00333333333333297
wt6.1,2010-04-15,ap,,o,o,FALSE,4.01333333333333,4.01,0.00333333333333297
cb3.3c,2010-05-11,ap,,m,m,FALSE,7.55666666666667,7.56,-0.00333333333333297
tf1.7,2010-08-09,wc,,m,m,FALSE,7.41666666666667,7.42,-0.00333333333333297
le2.2,1984-09-04,ap,m,m,m,FALSE,9.41666666666667,9.42,-0.00333333333333208
cb3.3c,1985-04-23,ap,m,m,m,FALSE,10.4466666666667,10.45,-0.00333333333333208
et4.2,1986-04-22,ap,m,m,m,FALSE,8.78666666666667,8.79,-0.00333333333333208
le2.2,1986-04-28,ap,m,m,m,FALSE,9.05333333333333,9.05,0.00333333333333208
le1.1,1986-07-21,ap,m,m,m,FALSE,12.8833333333333,12.88,0.00333333333333208
cb4.3c,1986-08-26,ap,m,m,m,FALSE,14.4633333333333,14.46,0.00333333333333208
le2.2,1988-04-25,ap,m,m,m,FALSE,9.33333333333333,9.33,0.00333333333333208
le2.2,1988-08-08,ap,m,m,m,FALSE,12.5266666666667,12.53,-0.00333333333333208
wt5.1,1988-09-20,ap,m,m,m,FALSE,10.6766666666667,10.68,-0.00333333333333208
sbe5,1989-05-10,ap,p,m,m,FALSE,9.63333333333333,9.63,0.00333333333333208
cb4.3c,1989-08-15,ap,m,m,m,FALSE,11.7766666666667,11.78,-0.00333333333333208
cb4.3c,1989-09-12,ap,m,m,m,FALSE,13.3833333333333,13.38,0.00333333333333208
cb5.2,1990-03-05,ap,m,m,m,FALSE,13.6966666666667,13.7,-0.00333333333333208
le2.2,1990-07-16,ap,m,m,m,FALSE,10.0633333333333,10.06,0.00333333333333208
cb4.3c,1990-09-25,ap,m,m,m,FALSE,15.7533333333333,15.75,0.00333333333333208
sbe5,1991-03-14,ap,m,m,m,FALSE,14.7666666666667,14.77,-0.00333333333333208
cb6.4,1991-04-08,ap,m,m,m,FALSE,14.3333333333333,14.33,0.00333333333333208
le1.1,1991-04-15,ap,m,m,m,FALSE,8.71333333333333,8.71,0.00333333333333208
cb3.3c,1991-07-23,ap,m,m,m,FALSE,12.7333333333333,12.73,0.00333333333333208
wt5.1,1991-09-04,ap,m,m,m,FALSE,12.1066666666667,12.11,-0.00333333333333208
tf1.7,1991-09-23,wc,m,m,m,FALSE,8.31333333333333,8.31,0.00333333333333208
le1.1,1992-04-20,ap,m,m,m,FALSE,13.3933333333333,13.39,0.00333333333333208
wt5.1,1992-07-21,ap,m,m,m,FALSE,9.55333333333333,9.55,0.00333333333333208
cb3.3c,1992-08-25,ap,m,m,m,FALSE,10.8566666666667,10.86,-0.00333333333333208
et5.2,1993-07-27,ap,m,m,m,FALSE,9.46333333333333,9.46,0.00333333333333208
le1.1,1993-09-20,ap,m,m,m,FALSE,13.8133333333333,13.81,0.00333333333333208
sbe5,1994-05-02,ap,m,m,m,FALSE,13.8666666666667,13.87,-0.00333333333333208
le3.6,1996-08-26,ap,m,m,m,FALSE,12.7333333333333,12.73,0.00333333333333208
le1.1,1997-05-22,ap,m,m,m,FALSE,8.90333333333333,8.9,0.00333333333333208
cb3.3c,1997-07-15,ap,m,m,m,FALSE,10.1066666666667,10.11,-0.00333333333333208
cb6.4,1998-03-23,ap,m,m,m,FALSE,14.5733333333333,14.57,0.00333333333333208
cb6.1,1998-07-06,ap,m,m,m,FALSE,13.1066666666667,13.11,-0.00333333333333208
cb5.2,1999-05-10,ap,m,m,m,FALSE,13.1433333333333,13.14,0.00333333333333208
le2.2,2000-03-13,ap,m,m,m,FALSE,14.3033333333333,14.3,0.00333333333333208
et5.2,2000-03-14,ap,m,m,m,FALSE,11.4633333333333,11.46,0.00333333333333208
et5.2,2001-03-20,ap,m,m,m,FALSE,10.9033333333333,10.9,0.00333333333333208
et5.2,2001-08-14,ap,m,m,m,FALSE,8.86666666666667,8.87,-0.00333333333333208
cb4.3c,2001-08-28,ap,m,m,m,FALSE,14.4633333333333,14.46,0.00333333333333208
cb3.3c,2001-08-28,ap,m,m,m,FALSE,11.7133333333333,11.71,0.00333333333333208
le1.1,2002-07-25,ap,m,m,m,FALSE,13.6166666666667,13.62,-0.00333333333333208
cb3.3c,2002-08-13,ap,m,m,m,FALSE,14.6066666666667,14.61,-0.00333333333333208
we4.2,2003-04-22,ap,m,m,m,FALSE,14.4033333333333,14.4,0.00333333333333208
we4.2,2003-05-07,ap,m,m,m,FALSE,15.5833333333333,15.58,0.00333333333333208
cb6.1,2003-08-05,ap,m,m,m,FALSE,15.0033333333333,15,0.00333333333333208
et5.2,2005-08-09,ap,m,m,m,FALSE,10.3566666666667,10.36,-0.00333333333333208
le1.1,2006-04-13,ap,,m,m,FALSE,10.3666666666667,10.37,-0.00333333333333208
le2.2,2006-07-10,ap,,m,m,FALSE,8.50666666666667,8.51,-0.00333333333333208
le3.6,2006-09-18,ap,m,m,m,FALSE,15.8033333333333,15.8,0.00333333333333208
le2.2,2009-07-13,ap,,m,m,FALSE,11.3333333333333,11.33,0.00333333333333208
wt6.1,2010-08-26,ap,,m,m,FALSE,8.80333333333333,8.8,0.00333333333333208
cb6.1,1986-07-16,ap,p,m,m,FALSE,17.0333333333333,17.03,0.0033333333333303
cb5.2,1986-08-25,ap,m,m,m,FALSE,17.3266666666667,17.33,-0.0033333333333303
cb6.4,1987-03-15,ap,p,p,p,FALSE,19.5333333333333,19.53,0.0033333333333303
cb6.4,1990-07-17,ap,p,p,p,FALSE,18.2333333333333,18.23,0.0033333333333303
le3.6,1995-08-10,ap,p,p,p,FALSE,18.2833333333333,18.28,0.0033333333333303
cb7.4,1997-08-13,ap,p,p,p,FALSE,25.0133333333333,25.01,0.0033333333333303
le5.5-w,1997-09-10,ap,p,p,p,FALSE,23.1033333333333,23.1,0.0033333333333303
cb6.4,1999-07-06,ap,p,p,p,FALSE,23.3533333333333,23.35,0.0033333333333303
cb6.1,1999-08-10,ap,p,p,p,FALSE,20.3533333333333,20.35,0.0033333333333303
le3.6,1999-08-10,ap,p,p,p,FALSE,19.6233333333333,19.62,0.0033333333333303
cb5.2,1999-09-20,ap,p,p,p,FALSE,18.4666666666667,18.47,-0.0033333333333303
cb7.3e,2001-07-09,ap,p,p,p,FALSE,24.6733333333333,24.67,0.0033333333333303
cb7.4,2003-04-14,ap,p,p,p,FALSE,19.3766666666667,19.38,-0.0033333333333303
we4.2,2003-07-09,ap,m,m,m,FALSE,17.6466666666667,17.65,-0.0033333333333303
we4.2,2003-08-04,ap,p,p,p,FALSE,19.6233333333333,19.62,0.0033333333333303
cb7.3e,2004-08-09,ap,p,p,p,FALSE,21.7133333333333,21.71,0.0033333333333303
cb7.4,2004-09-10,ap,p,p,p,FALSE,23.0133333333333,23.01,0.0033333333333303
le5.5-w,2005-07-15,ap,p,p,p,FALSE,20.0333333333333,20.03,0.0033333333333303
cb6.4,2009-03-23,ap,p,p,p,FALSE,18.6933333333333,18.69,0.0033333333333303
cb7.3e,2009-09-14,ap,,p,p,FALSE,22.7366666666667,22.74,-0.0033333333333303
cb3.3c,1998-04-21,ap,o,o,o,FALSE,3.12333,3.12,0.00333000000000006
cb4.3c,2004-09-21,ap,m,m,m,FALSE,10.1868181818182,10.19,-0.00318181818181706
cb4.3c,1985-05-07,ap,m,m,m,FALSE,15.083125,15.08,0.00312499999999893
cb5.2,1989-05-15,ap,m,m,m,FALSE,14.6130769230769,14.61,0.00307692307692342
wt5.1,1990-03-06,ap,m,m,m,FALSE,5.96307692307692,5.96,0.00307692307692342
cb4.3c,2000-04-11,ap,m,m,m,FALSE,11.4969230769231,11.5,-0.00307692307692342
wt5.1,2002-05-07,ap,m,m,m,FALSE,9.53307692307692,9.53,0.00307692307692342
cb4.3c,2009-07-14,ap,,m,m,FALSE,14.1930769230769,14.19,0.00307692307692342
cb3.3c,1992-07-07,ap,m,m,m,FALSE,12.5369230769231,12.54,-0.00307692307692165
cb4.3c,1992-09-09,ap,m,m,m,FALSE,16.2169230769231,16.22,-0.00307692307692165
cb7.3e,1997-08-12,ap,p,p,p,FALSE,25.1230769230769,25.12,0.00307692307692165
cb3.3c,1984-09-25,ap,m,m,m,FALSE,13.047,13.05,-0.00300000000000011
le2.2,1985-04-15,ap,m,m,m,FALSE,13.433,13.43,0.00300000000000011
cb3.3c,1985-07-24,ap,m,m,m,FALSE,13.807,13.81,-0.00300000000000011
